Date,Price,Open,High,Low,Vol.,Change %,Daily_Return,Volatility_30d
2020-08-07,40029.69,40166.12,40465.95,39971.11,,-0.34,-0.33966437385537507,0.5893222613045692
2020-08-10,39914.76,40029.69,40195.22,39828.91,,-0.29,-0.2871118911987547,0.609532966800854
2020-08-11,40559.15,39914.76,40706.08,39914.76,,1.61,1.6144153190448929,0.6396283240776186
2020-08-12,40473.18,40559.15,41117.08,40390.39,,-0.21,-0.211962035693547,0.6548924822049937
2020-08-13,40290.74,40473.18,40564.18,39898.22,,-0.45,-0.4507676441534936,0.6605370868509861
2020-08-17,40122.5,40290.74,40405.41,39939.69,,-0.42,-0.4175649293112982,0.6796741440849249
2020-08-18,40184.01,40122.5,40434.6,40113.29,,0.15,0.1533055019004248,0.6804642654814536
2020-08-19,40154.11,40184.01,40424.92,40065.51,,-0.07,-0.07440770595070756,0.6873973720263229
2020-08-20,39868.55,40154.11,40249.51,39781.39,,-0.71,-0.7111600780094429,0.7187876751194315
2020-08-21,39621.59,39868.55,39868.55,39240.07,,-0.62,-0.6194356203072515,0.735587475243686
2020-08-24,39802.6,39621.59,39824.56,39473.11,,0.46,0.4568468857509389,0.7160255908095043
2020-08-25,40292.82,39802.6,40340.79,39802.6,,1.23,1.2316280845974914,0.7337701222976524
2020-08-26,40862.59,40292.82,40894.53,40292.82,,1.41,1.4140732765787867,0.7438342864009537
2020-08-27,41081.94,40862.59,41276.54,40862.59,,0.54,0.5367990624187247,0.7444473136213223
2020-08-28,41056.22,41081.94,41164.83,40994.04,,-0.06,-0.06260658576493494,0.741728319808371
2020-08-31,41110.93,41056.22,41311.06,41016.56,,0.13,0.1332563007505394,0.7368790334868903
2020-09-01,41377.26,41110.93,41401.89,41096.58,,0.65,0.6478325836948962,0.7321124478258402
2020-09-02,41834.85,41377.26,41932.85,41377.26,,1.11,1.105897297211067,0.7394867418824173
2020-09-03,42188.11,41834.85,42212.93,41834.85,,0.84,0.8444156008686532,0.7435236804666616
2020-09-04,42023.0,42188.11,42291.92,41923.68,,-0.39,-0.3913661929866086,0.7565604521604037
2020-09-07,42295.75,42023.0,42400.25,42023.0,,0.65,0.6490493301287481,0.7362844658443822
2020-09-08,41985.19,42295.75,42528.49,41912.6,,-0.73,-0.7342581701471174,0.7628992007396569
2020-09-09,42022.25,41985.19,42196.17,41610.73,,0.09,0.08826922064659737,0.7260857891801483
2020-09-10,42647.35,42022.25,42896.36,42022.25,,1.49,1.4875452885078744,0.7449924976325236
2020-09-11,42530.67,42647.35,42869.69,42457.53,,-0.27,-0.27359261478145935,0.7519705008011266
2020-09-14,42531.31,42530.67,42720.98,42367.81,,0.0,0.0015047964210257447,0.7391025977038151
2020-09-15,42346.42,42531.31,42831.01,42263.22,,-0.43,-0.43471503699274994,0.7079910636507443
2020-09-16,42282.28,42346.42,42544.87,42091.97,,-0.15,-0.15146498806746234,0.688973392078133
2020-09-17,42334.76,42282.28,42632.41,42276.59,,0.12,0.12411818851774115,0.6813060670505665
2020-09-18,42504.76,42334.76,42554.84,42234.59,,0.4,0.40156127021862,0.6756574417781026
2020-09-21,42174.13,42504.76,42551.15,42121.32,,-0.78,-0.7778658202046151,0.6920630042717902
2020-09-22,41828.91,42174.14,42174.14,41672.45,,-0.82,-0.8185586756620511,0.7108828479458391
2020-09-23,41876.26,41828.91,42023.06,41755.69,,0.11,0.11319922034784824,0.6555623810328044
2020-09-24,41806.37,41876.26,41942.35,41416.9,,-0.17,-0.166896470697242,0.6548536262565043
2020-09-25,41701.23,41806.37,42100.73,41601.94,,-0.25,-0.2514927749048712,0.649960110588033
2020-09-28,40740.95,41701.23,41785.07,40644.82,,-2.3,-2.3027618130208816,0.7812733550049291
2020-09-29,41204.36,40740.95,41445.47,40389.8,,1.14,1.1374550667080818,0.8058635529095758
2020-09-30,40571.48,41204.36,41438.33,40494.9,,-1.54,-1.5359539621535134,0.858408597456885
2020-10-01,40676.92,40571.48,40735.84,40113.95,,0.26,0.2598869945094284,0.847421455942568
2020-10-02,40070.83,40676.92,40838.92,39905.66,,-1.49,-1.4900095680793868,0.8858919836101066
2020-10-05,39072.47,40070.83,40070.83,38865.1,,-2.49,-2.4914881972746827,0.9950301324028937
2020-10-06,39127.48,39072.47,39349.29,38568.95,,0.14,0.1407896659719743,0.9658230324228932
2020-10-07,39849.96,39127.48,39920.13,39127.48,,1.85,1.8464772073233382,0.9919658639764769
2020-10-08,40353.62,39849.96,40412.06,39849.96,,1.26,1.2638908545955951,1.0161145337983657
2020-10-09,40798.43,40353.62,40830.22,40307.64,,1.1,1.1022802910866325,1.037823324239397
2020-10-12,40209.82,40798.43,41047.46,40149.78,,-1.44,-1.4427270853314744,1.069425534406944
2020-10-13,40006.67,40209.82,40301.36,39645.73,,-0.51,-0.5052248430855943,1.0635042804616113
2020-10-14,40144.29,40006.68,40183.87,39845.77,,0.34,0.3439926392274195,1.0424362770072013
2020-10-15,40068.49,40144.29,40533.67,40006.46,,-0.19,-0.18881888308400763,1.0259984556260846
2020-10-16,40164.02,40068.5,40220.73,39742.25,,0.24,0.23841677088405344,1.0276819466250458
2020-10-19,40340.17,40164.02,40491.13,40077.9,,0.44,0.43857661658370795,1.0227768487020032
2020-10-20,40956.58,40340.17,41056.95,40340.17,,1.53,1.5280302487570063,1.0610936957852124
2020-10-21,41535.92,40956.58,41613.05,40956.58,,1.41,1.414522403970242,1.0953012770198078
2020-10-22,41199.02,41535.92,41818.24,41088.38,,-0.81,-0.8111051831763971,1.065254198006335
2020-10-23,41266.0,41199.02,41383.38,41064.38,,0.16,0.1625766826492514,1.0659150679938985
2020-10-26,41850.47,41266.0,41876.79,41266.0,,1.42,1.4163475985072393,1.1010555376137672
2020-10-27,41381.83,41850.47,41922.19,41327.72,,-1.12,-1.1197962651315452,1.1163528757461092
2020-10-28,41186.86,41381.83,41687.33,41069.68,,-0.47,-0.4711488109636508,1.118673413916887
2020-10-29,39888.0,41186.86,41186.86,39275.43,,-3.15,-3.153578592784201,1.250234039394626
2020-11-02,39112.18,39888.0,39888.0,38778.68,,-1.94,-1.9449959887685497,1.2848313014113992
2020-11-03,40480.88,39112.18,40499.64,39112.18,,3.5,3.4994214078581054,1.4527503351057836
2020-11-04,40281.96,40480.88,40914.59,40223.45,,-0.49,-0.4913924796101199,1.448596447727585
2020-11-05,41071.3,40281.96,41084.9,40281.96,,1.96,1.959537222121277,1.4970538300329814
2020-11-06,40731.61,41071.3,41147.05,40679.61,,-0.83,-0.8270738934487154,1.5036107860801742
2020-11-09,40784.04,40731.61,40943.8,40596.99,,0.13,0.12872066682363403,1.5036816099184307
2020-11-10,41153.05,40784.04,41597.33,40784.04,,0.9,0.9047902071496638,1.45209638774763
2020-11-11,41197.32,41153.05,41330.49,40900.03,,0.11,0.1075740437221473,1.437448101404625
2020-11-12,40564.55,41197.32,41197.32,40492.75,,-1.54,-1.5359494258364248,1.4374479332358108
2020-11-13,40569.35,40564.56,40689.6,40262.22,,0.01,0.011832992107629892,1.4366707210175196
2020-11-16,40504.75,40569.35,40790.39,40470.12,,-0.16,-0.1592335100266573,1.40932603994682
2020-11-17,40652.67,40504.75,40964.22,40504.75,,0.37,0.36519173677160843,1.3260470579951926
2020-11-18,40514.67,40652.67,40658.15,40344.62,,-0.34,-0.3394610981271362,1.3289420142375703
2020-11-19,40540.7,40514.67,40745.02,40431.41,,0.06,0.0642483327643939,1.2885417997992912
2020-11-20,40187.18,40540.7,40598.24,40126.8,,-0.87,-0.8720125700838799,1.279005376098572
2020-11-23,39632.52,40187.18,40187.18,39314.28,,-1.38,-1.3801913943700561,1.2851280423727975
2020-11-24,39863.36,39632.52,40021.33,39631.07,,0.58,0.5824509771268804,1.2645720525552078
2020-11-25,40377.53,39863.36,40431.56,39863.36,,1.29,1.2898310629108956,1.2832068894184883
2020-11-26,41031.03,40377.54,41127.49,40377.54,,1.62,1.6184744336763535,1.3143805690223729
2020-11-27,40807.09,41031.03,41066.52,40753.3,,-0.55,-0.5457820581155293,1.3185184462210533
2020-11-30,41068.82,40807.09,41115.1,40669.85,,0.64,0.641383641911264,1.3223477963892396
2020-12-01,41665.27,41068.82,41724.04,41068.82,,1.45,1.4523183281136332,1.3445215054159037
2020-12-02,42027.38,41665.27,42074.11,41665.27,,0.87,0.8690931320017858,1.325921060472814
2020-12-03,42047.72,42027.38,42412.51,42009.3,,0.05,0.04839702118000222,1.3022730078506506
2020-12-04,42207.0,42047.72,42316.52,42047.72,,0.38,0.3788076975398402,1.2932622910343268
2020-12-07,42115.31,42207.0,42321.37,42047.0,,-0.22,-0.2172388466368247,1.2943725644192168
2020-12-08,42101.78,42115.31,42233.96,41948.35,,-0.03,-0.032126084314698655,1.2694268057897071
2020-12-09,42204.03,42101.78,42350.23,42030.61,,0.24,0.2428638409112338,1.2511986239271435
2020-12-10,42305.84,42204.03,42441.31,42119.63,,0.24,0.24123288700155232,1.2472660355069962
2020-12-11,42470.39,42305.84,42628.01,42305.84,,0.39,0.3889533927230904,1.086212005454649
2020-12-14,43266.22,42470.4,43316.11,42470.4,,1.87,1.8738466964866696,1.0474269830711003
2020-12-15,43250.84,43266.22,43709.71,43126.48,,-0.04,-0.03554736235336087,0.8625283397797846
2020-12-16,43360.19,43250.84,43556.06,43183.77,,0.25,0.25282745953605357,0.8518663024556766
2020-12-17,43766.69,43360.19,43793.22,43360.19,,0.94,0.9374958919690979,0.7999656992677767
2020-12-18,43740.55,43766.69,43955.56,43638.33,,-0.06,-0.05972578689409369,0.7774415329655834
2020-12-21,43333.76,43740.56,43790.72,43295.64,,-0.93,-0.9300065957103865,0.8062010046442551
2020-12-22,42906.94,43333.76,43478.97,42757.49,,-0.98,-0.9849595327061422,0.823321848140542
2020-12-23,43087.7,42906.94,43216.16,42852.79,,0.42,0.4212838296089094,0.8248539229648376
2020-12-24,43416.77,43087.7,43631.36,43087.7,,0.76,0.763721433262865,0.7673407784754894
2020-12-28,43674.28,43416.77,43760.67,43416.77,,0.59,0.5931118321330642,0.7689895059962396
2020-12-29,43255.55,43674.28,43912.1,43203.68,,-0.96,-0.9587565038278734,0.7969699986164154
2020-12-30,43694.76,43282.27,43750.25,43282.27,,1.02,1.0153841530162078,0.8097278272924985
2020-12-31,43755.38,43694.76,43890.14,43665.93,,0.14,0.13873517099074473,0.8025208026957441
2021-01-01,44434.8,43755.38,44874.86,43755.38,,1.55,1.552769053771219,0.835348642467118
2021-01-04,44686.46,44434.8,45074.37,44434.8,,0.57,0.566357899664216,0.805954068422184
2021-01-05,44650.43,44686.46,44830.28,44458.71,,-0.08,-0.08062844987049012,0.7416985644673626
2021-01-06,45153.42,44650.43,45194.63,44650.43,,1.13,1.1265065084479442,0.7528601038503306
2021-01-07,45344.54,45153.42,45619.8,45153.42,,0.42,0.4232680492419094,0.7346993916449502
2021-01-08,45654.34,45344.54,45916.33,45344.54,,0.68,0.6832134585553096,0.6997908257567131
2021-01-11,45605.42,46086.85,46109.36,45529.48,,-0.11,-0.10715301108283892,0.6846558974596518
2021-01-12,45922.04,45605.42,46013.36,45605.42,,0.69,0.6942595858123957,0.6854368754773599
2021-01-13,46091.96,45922.04,46314.15,45922.04,,0.37,0.3700184051056876,0.6545820226571394
2021-01-14,45989.35,46091.96,46272.58,45852.83,,-0.22,-0.22262017063279238,0.6544536739519805
2021-01-15,45931.0,45989.35,46177.38,45875.21,,-0.13,-0.1268772009171637,0.6575780988490025
2021-01-18,45726.68,45931.0,46047.56,45714.17,,-0.44,-0.44484117480568797,0.6710986455303248
2021-01-19,45903.23,45726.68,45978.0,45596.81,,0.39,0.38609844405936844,0.6650216528287503
2021-01-20,45676.94,45903.23,45903.23,45545.43,,-0.49,-0.4929718453363763,0.6779078765425177
2021-01-21,45984.46,45676.94,46143.53,45676.94,,0.67,0.6732500031744637,0.6817635535870784
2021-01-22,45868.04,45984.46,46116.85,45690.5,,-0.25,-0.25317248479159726,0.6888866271075376
2021-01-25,46087.64,45868.04,46189.02,45868.04,,0.48,0.4787647346605528,0.689606595916914
2021-01-26,46287.38,46087.64,46398.01,46087.64,,0.43,0.4333916859270648,0.6212091847720699
2021-01-27,46458.13,46287.38,46698.33,46287.38,,0.37,0.3688910454642258,0.619699261812625
2021-01-28,46166.05,46458.13,46645.17,46110.92,,-0.63,-0.6286951282800102,0.6396763312197183
2021-01-29,46385.54,46166.05,46656.98,46166.05,,0.48,0.4754359534766328,0.6270233514115304
2021-02-01,46248.45,46385.54,46762.64,46188.25,,-0.3,-0.29554468914235743,0.6317972050996645
2021-02-02,46580.34,46248.45,46642.72,46248.45,,0.72,0.7176240501032938,0.6021836929505145
2021-02-03,46933.63,46580.34,47123.82,46580.34,,0.76,0.7584530297546133,0.562417882331281
2021-02-04,46905.79,46933.63,47339.21,46746.58,,-0.06,-0.05931780686896371,0.5657079992135579
2021-02-08,46721.87,46905.79,47074.16,46659.24,,-0.39,-0.3921051111174134,0.5713083775780701
2021-02-09,46674.77,46721.87,46990.92,46628.97,,-0.1,-0.10080932120226649,0.5708353901718926
2021-02-10,46644.29,46674.77,46845.44,46341.76,,-0.07,-0.06530294632409728,0.5287972020712929
2021-02-11,46055.52,46644.29,46935.32,45960.44,,-1.26,-1.2622552513930518,0.5768934977334085
2021-02-12,45808.36,46055.52,46358.08,45731.88,,-0.54,-0.5366566266106543,0.59143971352804
2021-02-15,46375.59,45808.36,46507.42,45808.36,,1.24,1.2382674254219017,0.5681311398672114
2021-02-16,46867.95,46375.59,46884.53,46375.59,,1.06,1.0616792152940757,0.5876847468160239
2021-02-17,46768.14,46867.95,47305.86,46726.85,,-0.21,-0.21296002918838042,0.5900502270751126
2021-02-18,46142.74,46768.14,46817.51,46120.61,,-1.34,-1.337235134858905,0.6209958784512685
2021-02-19,46227.65,46142.74,46378.35,46137.2,,0.18,0.18401594703738589,0.6178860844352745
2021-02-22,45890.04,46227.65,46402.73,45763.05,,-0.73,-0.7303204900097726,0.6230830194602799
2021-02-23,45728.75,45890.04,46083.66,45663.03,,-0.35,-0.35147060233550187,0.6263772841871992
2021-02-24,45362.58,45728.75,45887.77,45205.48,,-0.8,-0.8007435147472819,0.6295972890416404
2021-02-25,45965.62,45362.58,46004.68,45362.58,,1.33,1.3293776500366672,0.6738910347674433
2021-02-26,45865.02,45965.63,46239.89,45753.07,,-0.22,-0.21885922565605398,0.6738498794006795
2021-03-01,45593.43,45865.02,46009.38,45092.8,,-0.59,-0.5921506193608872,0.6820129786012793
2021-03-02,45964.27,45593.43,46077.92,45535.87,,0.81,0.8133628024914907,0.693721323292565
2021-03-03,46160.78,45964.27,46189.25,45923.57,,0.43,0.4275277296909241,0.6945168390984481
2021-03-04,45278.53,46160.78,46160.78,45087.63,,-1.91,-1.9112545325273955,0.7743873027402085
2021-03-05,45837.35,45278.54,45946.69,45168.21,,1.23,1.2341831768831746,0.7982642280299171
2021-03-08,45051.05,45837.35,46432.39,44867.62,,-1.72,-1.715413303779545,0.8563073926754181
2021-03-09,44222.91,45051.06,45129.55,43946.3,,-1.84,-1.8382257461257878,0.9092333284001343
2021-03-10,43691.68,44222.91,44424.04,43620.84,,-1.2,-1.201255186508543,0.922961651233834
2021-03-11,42779.76,43691.68,43891.0,42689.42,,-2.09,-2.0871708297781177,0.9790785233802236
2021-03-12,43788.08,42779.76,43986.18,42779.76,,2.36,2.3570024703270853,1.0871371331459647
2021-03-15,44766.59,43788.08,44839.19,43788.08,,2.23,2.234649247009668,1.1676406841025222
2021-03-16,44857.06,44766.59,44910.93,44545.43,,0.2,0.20209267670376896,1.1684743038526708
2021-03-17,45450.31,44857.06,45540.63,44857.06,,1.32,1.3225342900314851,1.1880394560846375
2021-03-18,44724.09,45450.31,45612.95,44641.49,,-1.6,-1.5978328860683289,1.2087460684454499
2021-03-19,44901.31,44724.09,45172.33,44393.28,,0.4,0.3962517739321214,1.2128256163542543
2021-03-22,45407.33,44901.31,45465.13,44735.59,,1.13,1.1269604383480125,1.233402804984849
2021-03-24,45544.19,45407.33,45593.61,45258.99,,0.3,0.30140508151437206,1.2354401335457015
2021-03-25,45726.16,45544.2,46000.11,45544.2,,0.4,0.3995460233237269,1.2384685811824345
2021-03-26,45521.63,45726.16,45757.56,45436.91,,-0.45,-0.44729319059375605,1.2199613267330023
2021-03-29,44431.8,45521.63,45521.63,44315.43,,-2.39,-2.3940926544150476,1.2915094705311045
2021-03-30,44491.03,44431.8,44808.63,44199.26,,0.13,0.1333054253935151,1.2677547957031337
2021-03-31,44587.85,44491.03,45133.25,44477.9,,0.22,0.21761689940646978,1.2496228078891713
2021-04-01,44428.1,44587.85,44877.46,44334.22,,-0.36,-0.35828146008385353,1.2501225661145066
2021-04-02,44300.95,44428.1,44609.28,44197.9,,-0.29,-0.28619274738285183,1.230667555555078
2021-04-05,43548.21,44300.95,44431.24,43471.19,,-1.7,-1.699150921142767,1.2618177980861516
2021-04-06,44404.7,43548.21,44478.24,43548.21,,1.97,1.9667628129835801,1.3169536273776339
2021-04-07,43953.58,44404.7,44571.91,43758.05,,-1.02,-1.0159284940557956,1.326857566401874
2021-04-08,44741.36,43953.58,44759.37,43953.58,,1.79,1.7922999673746665,1.3651175934761224
2021-04-09,45186.48,44741.36,45249.61,44741.36,,0.99,0.9948736471131037,1.3549006894961113
2021-04-12,44978.05,45186.48,45267.06,44758.34,,-0.46,-0.4612662902709008,1.356675879824291
2021-04-13,45048.57,45009.78,45133.41,44887.03,,0.16,0.1567875886126613,1.353359731516159
2021-04-14,45311.22,45048.57,45347.4,45048.57,,0.58,0.583037374993256,1.3490497832127197
2021-04-15,45230.18,45311.22,45447.49,45174.89,,-0.18,-0.1788519488109097,1.3463605953142643
2021-04-16,45305.63,45230.18,45471.35,45230.18,,0.17,0.16681339760309388,1.3004577437963145
2021-04-19,44913.57,45305.63,45305.63,44611.83,,-0.87,-0.8653670636519117,1.2887570747975103
2021-04-20,45399.78,44913.57,45558.13,44913.57,,1.08,1.0825458764466944,1.2658507683284697
2021-04-21,45306.54,45399.78,45626.88,45226.18,,-0.21,-0.20537544455060397,1.2167502335366114
2021-04-22,44929.61,45306.54,45496.82,44882.75,,-0.83,-0.8319549451359598,1.2050702206578348
2021-04-23,44706.76,44929.61,44929.61,44363.4,,-0.5,-0.4959980734308589,1.1386641985656338
2021-04-26,45682.77,44706.76,45952.45,44389.68,,2.18,2.1831374047235785,1.1274480166637302
2021-04-27,45292.87,45682.77,45937.68,45169.8,,-0.85,-0.8534946545491806,1.069813674495539
2021-04-28,45059.12,45292.87,45588.94,45020.83,,-0.52,-0.5160856443850892,1.0741919259206814
2021-04-29,44863.11,45059.12,45143.34,44781.3,,-0.44,-0.43500627619892374,1.048351559496417
2021-04-30,44262.35,44863.11,45056.9,44151.69,,-1.34,-1.339095751498287,1.0360692145229409
2021-05-03,44076.2,44262.35,44326.01,43630.07,,-0.42,-0.42056058930445284,1.03522987384066
2021-05-04,44563.59,44076.2,44620.41,44076.2,,1.11,1.105789519060174,1.0344021049230943
2021-05-05,44943.61,44563.59,45173.61,44563.59,,0.85,0.852758945138854,1.0458306079617758
2021-05-06,45174.67,44943.61,45243.83,44889.59,,0.51,0.5141109047537507,1.0476945123339636
2021-05-17,45796.31,45174.67,45806.98,45174.67,,1.38,1.3760808878072517,1.0754805771516132
2021-05-18,45981.82,45796.31,46033.92,45618.78,,0.41,0.40507630418258334,0.9750469474623922
2021-05-19,45682.11,45981.82,45981.82,45612.88,,-0.65,-0.651801081383907,0.9851322115687154
2021-05-20,45574.07,45682.11,45831.12,45518.74,,-0.24,-0.23650396183538813,0.9866356035122745
2021-05-21,45914.98,45574.07,45948.11,45560.13,,0.75,0.7480350120145252,0.9904483779830933
2021-05-24,46097.11,45914.98,46314.83,45914.98,,0.4,0.39666792841899223,0.9887670972874045
2021-05-25,46300.66,46097.11,46369.19,46048.84,,0.44,0.44156781195177075,0.926980945651965
2021-05-26,46812.31,46300.66,46856.27,46300.66,,1.11,1.105059841479572,0.8829287051647555
2021-05-27,46790.75,46812.31,47204.13,46675.69,,-0.05,-0.046056261696969525,0.8549450971488208
2021-05-28,47126.29,46790.75,47246.5,46698.23,,0.72,0.7171075479662115,0.8076524372324771
2021-05-31,47896.34,47126.29,47979.68,47126.29,,1.63,1.6340136259400007,0.8378521733180533
2021-06-01,48191.26,47896.34,48226.56,47896.34,,0.62,0.6157464223780051,0.8316941651051976
2021-06-02,48126.9,48191.26,48286.46,47960.46,,-0.13,-0.13355118749748263,0.8343040436427147
2021-06-03,48093.53,48126.9,48434.4,48010.32,,-0.07,-0.06933752225887213,0.8331223536257326
2021-06-04,48211.7,48093.53,48426.53,48093.53,,0.25,0.24570872630891305,0.8300268343964804
2021-06-07,48302.66,48211.7,48632.95,48211.7,,0.19,0.18866789596716504,0.829991462654436
2021-06-08,48147.98,48302.66,48409.88,48000.26,,-0.32,-0.320230811305211,0.8112317829635833
2021-06-09,47777.62,48147.98,48311.92,47725.94,,-0.77,-0.769211917093926,0.8149780496503608
2021-06-10,48251.49,47777.62,48287.52,47777.62,,0.99,0.9918242055589888,0.825034962005049
2021-06-11,48304.72,48251.49,48531.4,48245.4,,0.11,0.11031783681707541,0.8014648622750119
2021-06-14,48726.08,48304.72,48976.09,48304.72,,0.87,0.8722957094047912,0.7967720672072586
2021-06-15,48632.56,48726.08,48841.47,48511.58,,-0.19,-0.19193007112413563,0.716140161785374
2021-06-16,48480.9,48632.56,48878.2,48431.96,,-0.31,-0.3118486873814552,0.6948827781941099
2021-06-17,48131.25,48480.9,48544.65,48115.84,,-0.72,-0.7212118586907401,0.7034270541901553
2021-06-18,48238.67,48157.63,48411.87,48022.72,,0.22,0.2231814050123404,0.6923908421149382
2021-06-21,48012.52,48238.67,48370.42,47963.97,,-0.47,-0.4688147496603845,0.64000750350724
2021-06-22,47987.14,48012.52,48154.56,47931.78,,-0.05,-0.05286121203386118,0.6296965201508902
2021-06-23,47900.7,47987.14,48134.94,47873.14,,-0.18,-0.18013159358944986,0.6155545887446461
2021-06-24,47962.54,47900.7,48118.23,47897.39,,0.13,0.12910040980613768,0.6049158661610601
2021-06-25,47703.94,47962.54,48040.1,47476.38,,-0.54,-0.5391707778612198,0.6176121539993369
2021-06-28,47002.35,47603.36,47662.35,46902.38,,-1.47,-1.4707170938081937,0.6461149399366631
2021-06-29,47137.77,47002.35,47508.77,46986.47,,0.29,0.28811325391175924,0.6444908858837619
2021-06-30,47356.02,47137.77,47460.31,47137.77,,0.46,0.4630045078500844,0.6325840690231542
2021-07-01,47800.57,47356.02,47843.34,47356.02,,0.94,0.9387402066305395,0.6458703393221784
2021-07-02,47686.18,47800.57,48079.85,47637.76,,-0.24,-0.23930676977282905,0.6400623740555017
2021-07-05,47429.12,47686.18,47739.5,47375.13,,-0.54,-0.5390660354844923,0.6492633420928497
2021-07-06,47346.16,47429.12,47665.41,47242.52,,-0.17,-0.17491363955308703,0.6477368209726142
2021-07-07,47247.92,47346.16,47375.36,47034.95,,-0.21,-0.20749306807564816,0.6195820343100809
2021-07-08,48053.17,47247.92,48053.17,47247.92,,1.7,1.704307829847318,0.6902874558177424
2021-07-09,47563.45,48053.17,48053.17,47544.08,,-1.02,-1.0191211110526122,0.7085330058971748
2021-07-12,47447.08,47563.45,47715.28,47407.85,,-0.24,-0.24466265588386493,0.642074238761542
2021-07-13,47480.49,47447.08,47586.07,47439.89,,0.07,0.07041529215285891,0.6307996027054866
2021-07-14,47491.47,47480.49,47594.66,47442.19,,0.02,0.023125287881398116,0.6307120012038213
2021-07-15,47628.26,47491.47,47737.38,47388.42,,0.29,0.2880306716132486,0.6335535940729985
2021-07-16,47834.33,47628.26,47889.7,47627.61,,0.43,0.43266329695856864,0.6372723184792666
2021-07-19,47873.26,47834.33,48006.44,47751.38,,0.08,0.0813850638234026,0.6363367567790748
2021-07-23,47793.07,47873.26,47946.45,47686.5,,-0.17,-0.1675047824192477,0.6345249544397962
2021-07-26,47672.68,47793.07,47930.54,47606.89,,-0.25,-0.25189844469083456,0.6204109583640289
2021-07-27,47686.99,47672.68,47910.12,47616.73,,0.03,0.030017192236719836,0.5912642142552449
2021-07-28,47318.03,47686.99,47870.56,47241.55,,-0.77,-0.7737120753480098,0.6054994892398549
2021-07-29,47312.33,47318.03,47353.91,46955.1,,-0.01,-0.012046148159583492,0.5791472637026677
2021-07-30,47055.29,47312.33,47642.79,46925.16,,-0.54,-0.5432833259321646,0.5846703842756575
2021-08-02,47453.25,47055.29,47508.74,47047.14,,0.85,0.8457285036390205,0.6084791726056674
2021-08-03,47758.32,47453.25,47808.63,47453.25,,0.64,0.6428853661234912,0.6090745247248578
2021-08-04,47789.88,47758.32,47980.12,47709.38,,0.07,0.06608272652806058,0.6075482997725635
2021-08-05,47640.88,47789.88,47896.39,47582.77,,-0.31,-0.31178149013975087,0.604299417135865
2021-08-06,47489.95,47640.88,47752.77,47425.03,,-0.32,-0.3168077499827837,0.6066489441691869
2021-08-09,47123.62,47489.95,47625.42,47053.86,,-0.77,-0.7713842613015887,0.6210295793454503
2021-08-10,47135.48,47123.62,47272.88,46928.16,,0.03,0.025167845763962582,0.6202701955416201
2021-08-11,47377.38,47135.48,47627.59,47135.48,,0.51,0.5132015203833662,0.6217650943491729
2021-08-12,47270.76,47377.38,47555.99,47175.0,,-0.23,-0.22504410332524483,0.5601558603637954
2021-08-13,47169.84,47270.76,47320.31,47123.38,,-0.21,-0.21349349999874034,0.5593779464499952
2021-08-16,46912.79,47169.84,47173.03,46672.19,,-0.54,-0.5449456686730247,0.5611116789391173
2021-08-17,47258.45,46912.79,47274.52,46912.79,,0.74,0.7368139903851212,0.5501974973769005
2021-08-20,47599.82,47258.45,47644.34,47258.45,,0.72,0.7223470088418171,0.5657707199124242
2021-08-23,48112.21,47599.82,48144.89,47599.82,,1.08,1.0764536504549893,0.5895205653715648
2021-08-24,47828.71,48112.21,48114.95,47739.53,,-0.59,-0.5892475111827111,0.5997209556073764
2021-08-25,47635.9,47828.71,47916.76,47617.93,,-0.4,-0.4031260721855112,0.6035063812213355
2021-08-26,47363.27,47635.9,47759.5,47262.11,,-0.57,-0.5723204557907091,0.5234048560858364
2021-08-27,47136.53,47363.27,47392.24,46869.1,,-0.48,-0.47872539206013087,0.4974458172632257
2021-08-30,47365.7,47136.53,47468.14,47136.53,,0.49,0.4861834335280868,0.5043604961661492
2021-08-31,47419.74,47365.7,47596.04,47349.49,,0.11,0.11409099833845637,0.5046471354179279
2021-09-01,47413.46,47419.74,47628.59,47355.14,,-0.01,-0.01324342984587723,0.5046257999152594
2021-09-02,46903.06,47413.46,47489.4,46874.64,,-1.08,-1.0764875628144432,0.5377786135245582
2021-09-03,46957.47,46903.06,47113.42,46879.28,,0.12,0.1160052243926124,0.5310493504186311
2021-09-06,46918.52,46957.47,47087.3,46888.95,,-0.08,-0.08294739899744608,0.5303847153647483
2021-09-07,46729.96,46918.52,46994.84,46617.98,,-0.4,-0.4018882096025189,0.533651247382594
2021-09-08,46396.71,46729.96,46875.49,46309.86,,-0.71,-0.7131399213694989,0.545479029136962
2021-09-09,46625.12,46396.71,46665.48,46396.71,,0.49,0.4922978374975351,0.5553951901362484
2021-09-10,47198.29,46625.12,47226.11,46625.12,,1.23,1.2293158709296481,0.5877757022767977
2021-09-13,47270.46,47198.29,47369.98,47168.75,,0.15,0.15290808205128403,0.5884958290864335
2021-09-14,46891.34,47270.46,47387.34,46607.21,,-0.8,-0.8020230816454976,0.598523571288216
2021-09-15,46716.72,46891.34,46952.31,46505.13,,-0.37,-0.3723928554824729,0.5794918620094192
2021-09-16,46920.46,46716.72,46958.37,46623.41,,0.44,0.4361179466366494,0.5721435500802832
2021-09-17,46636.08,46920.46,47181.74,46555.87,,-0.61,-0.6060895396166166,0.5802451967516925
