Date,Close,Log_Return,SPY_Log_Return,EEM_Log_Return,VEA_Close_Log_Return,VIX_Change,Days_Since_Last_Trade,Is_Post_Holiday,Is_IMF_Event,IMF_3Day_Window,USDPKR_Log_Return,annual_gdp_growth,cpi,kibor_rate,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,Golden_Cross,EMA_crossover,RSI_14,RSI_OB,RSI_OS,MACD_Line,MACD_Signal,MACD_Hist,ROC_5,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_Pct,True_Range,ATR_14,ATR_Pct,HV_20,Trend_Regime,kibor_rate_ma_5,kibor_rate_ma_20,kibor_rate_change_5,kibor_rate_change_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,rolling_max_close_63,drawdown_63,max_drawdown_63,days_since_high_63,rolling_max_close_252,drawdown_252,max_drawdown_252,days_since_high_252
2023-11-17,57016.96,-0.00572224,0.001222373,-0.009620322,0.012384089758044682,0.13999939,1,0,0,0,0.0,-0.414936,253.1500375091658,21.21,55493.23,53475.3795,49649.9514,44451.42945,55579.6089510733,53852.09992522293,50882.41701959442,1.0,1.0,88.50269574739067,1.0,0.0,2142.4585808152406,1853.450577526946,289.0080032882945,2.9193319959003317,58226.168745669944,48724.59025433006,53475.3795,0.17768136626949757,0.8727360146767124,773.9100000000035,740.5186766317973,1.2987691322578359,11.285925311457147,0.07704797269952625,21.534,21.798000000000002,-0.4800000000000004,-0.9699999999999989,0.010197782870092542,0.0021308305225318236,0.0020852089215877,0.02011310803671762,0.006577528718672898,57344.16,-0.005705899258093616,-0.07714907653202996,1.0,57344.16,-0.005705899258093616,-0.1772329841460175,1.0
2023-11-20,57065.99,0.00085955,0.0012431,0.00127108,0.004385988637771812,-0.519999504,3,1,0,0,-0.014394559782900562,-0.414936,253.1500375091658,21.24,55882.257000000005,53794.953,49876.1266,44537.8349,55849.86005087815,54158.184694249314,51124.91007764954,1.0,1.0,88.60790244834342,1.0,0.0,2133.327784397108,1909.4260189009788,223.90176549612943,0.9540268662372231,58611.86657954004,48978.039420459965,53794.953,0.17908421927759788,0.8395366084512923,570.8699999999953,717.8988530808905,1.2580152435467964,11.441437455329368,0.07857118559804116,21.444,21.7575,-0.45000000000000284,-0.8100000000000023,-0.005705899258093616,0.010197782870092542,0.0021308305225318236,0.02034398767068235,0.008999566045930774,57344.16,-0.004850886297750434,-0.07714907653202996,2.0,57344.16,-0.004850886297750434,-0.1772329841460175,2.0
2023-11-21,57408.18,0.005978484,0.007668136,0.012372378,-0.0039465147202813215,-0.390000343,1,0,0,0,0.016997598129062843,-0.414936,253.1500375091658,21.33,56228.971,54111.7255,50104.020599999996,44620.64315,56133.19095071849,54467.70805670176,51371.3128197025,1.0,1.0,89.34098764151084,1.0,0.0,2129.1598067544546,1953.372776471674,175.78703028278073,1.3480548359613653,59007.4945221632,49215.9564778368,54111.7255,0.18095039390910572,0.8366636053576991,625.2300000000032,705.5430060034389,1.2289938576757509,11.41976978458131,0.07998769064852261,21.363999999999997,21.7205,-0.40000000000000213,-0.740000000000002,0.0008599195748071331,-0.005705899258093616,0.010197782870092542,0.0020852089215877,0.014392282793726174,57408.18,0.0,-0.07714907653202996,0.0,57408.18,0.0,-0.1772329841460175,0.0
2023-11-22,58178.27,0.013325115,-0.002181963,-0.006293335,0.0019752042311818705,-0.059999466,1,0,0,0,-0.011855068621195529,-0.414936,253.1500375091658,21.4,56665.716,54467.231499999994,50350.2714,44709.28185000001,56505.02350513331,54821.09490844445,51638.252316969076,1.0,1.0,90.77907163988544,1.0,0.0,2163.062048695341,1995.3106309164075,167.75141777893373,2.4891800058063573,59463.996243581685,49470.466756418304,54467.231499999994,0.1834778308341848,0.8713441286951528,997.739999999998,744.5026052029801,1.2796918939029645,11.487427844610162,0.08176639341808983,21.304,21.6895,-0.3000000000000007,-0.620000000000001,0.005996391195526529,0.0008599195748071331,-0.005705899258093616,0.0021308305225318236,-0.002414117339969768,58178.27,0.0,-0.07714907653202996,0.0,58178.27,0.0,-0.1772329841460175,0.0
2023-11-23,58910.8,0.012512518,0.003853357,-0.002022141,0.0,-0.5,1,0,0,0,-0.0062024570613830226,-0.414936,253.1500375091658,21.4,57126.058999999994,54856.50550000001,50618.31960000001,44804.4795,56942.437413290885,55210.59063144974,51923.45026532323,1.0,1.0,91.89873788817269,1.0,0.0,2223.408796099786,2040.9302639530833,182.4785321467025,2.731995725458347,59968.7738941706,49744.237105829416,54856.50550000001,0.18638695073898173,0.8965259829299085,742.1400000000067,744.1875911759171,1.2632447550804216,11.48917752635756,0.08372830100823805,21.315999999999995,21.6585,0.05999999999999872,-0.620000000000001,0.013414290437355758,0.005996391195526529,0.0008599195748071331,0.010197782870092542,0.009227698072618251,58910.8,0.0,-0.07714907653202996,0.0,58910.8,0.0,-0.1772329841460175,0.0
2023-11-24,59173.34,0.004446667,0.003853357,-0.002022141,0.0065559508319227335,-0.5,1,0,0,0,-0.009291456872968173,-0.414936,253.1500375091658,21.43,57503.427,55257.2525,50889.968,44896.98090000001,57348.05606541981,55587.99533321644,52207.7596666831,1.0,1.0,92.26142305408246,1.0,0.0,2266.294381147716,2086.00308739201,180.2912937557062,3.7819974968851255,60405.36878887076,50109.13621112925,55257.2525,0.18633269140085293,0.8803417871956222,591.4799999999959,723.8265790191276,1.2232308992852654,11.284008073177771,0.08581818129655734,21.36,21.630000000000003,0.21999999999999886,-0.5700000000000003,0.012591127237025157,0.013414290437355758,0.005996391195526529,-0.005705899258093616,0.02011310803671762,59173.34,0.0,-0.07714907653202996,0.0,59173.34,0.0,-0.1772329841460175,0.0
2023-11-27,59774.06,0.010100685,0.000615338,0.000506048,-0.0026172082744504413,-0.390000343,3,1,0,0,-0.0039667523228328365,-0.414936,253.1500375091658,21.44,57828.162,55698.03300000001,51172.448200000006,44992.75149999999,57789.14768988894,55986.668158624394,52504.477326813176,1.0,1.0,93.03029306202575,1.0,0.0,2321.9881656593643,2133.2001030454812,188.78806261388308,4.745506036082081,60805.83568675066,50590.23031324936,55698.03300000001,0.18341052319569878,0.8990000446349435,896.7700000000041,746.8857018165779,1.2495147591055016,10.510270004048316,0.08843791843439697,21.4,21.603500000000004,0.20000000000000284,-0.5299999999999976,0.0044565682353658875,0.012591127237025157,0.013414290437355758,0.0008599195748071331,0.02034398767068235,59774.06,0.0,-0.07714907653202996,0.0,59774.06,0.0,-0.1772329841460175,0.0
2023-11-28,60845.53,0.01776657,-0.001802589,-0.004054949,0.0017455386603270394,0.229999542,1,0,0,0,0.019109829198875834,-0.414936,253.1500375091658,21.45,58248.257,56166.163,51474.28859999999,45093.3116,58344.853564454585,56449.41690542207,52831.57743164404,1.0,1.0,94.14726720541674,1.0,0.0,2424.634883830491,2191.4870592024836,233.14782462800758,5.987561354496873,61362.772167495976,50969.553832504025,56166.163,0.18504412229462694,0.9502327237988908,1071.550000000003,790.1742749077014,1.298656244604495,11.050780229354793,0.09114986389535082,21.424,21.580000000000002,0.120000000000001,-0.4700000000000024,0.010151869068063535,0.0044565682353658875,0.012591127237025157,0.005996391195526529,0.0020852089215877,60845.53,0.0,-0.07714907653202996,0.0,60845.53,0.0,-0.1772329841460175,0.0
2023-11-29,60498.96,-0.005712183,0.000989531,0.008345122,0.0023952240559461176,0.0,1,0,0,0,0.0008768084735343862,-0.414936,253.1500375091658,21.45,58621.625,56592.29550000001,51767.5194,45193.4506,58736.50928000829,56835.08767633425,53132.25910099133,1.0,1.0,89.16943501965854,1.0,0.0,2449.7783253169328,2243.1453124253735,206.63301289155925,3.9889291998541854,61739.78402444342,51444.806975556596,56592.29550000001,0.1819148164591914,0.8794728712311614,1227.6599999999962,848.5057049200074,1.4025128777751013,12.109311930290266,0.09320083627572873,21.434,21.552500000000002,0.05000000000000071,-0.5500000000000007,0.01792533416669384,0.010151869068063535,0.0044565682353658875,0.013414290437355758,0.0021308305225318236,60845.53,-0.005695899107132418,-0.07714907653202996,1.0,60845.53,-0.005695899107132418,-0.1772329841460175,1.0
2023-11-30,60526.77,0.000459572,-0.00070362,-0.005808878,-0.0004350763188581269,0.289999962,1,0,0,0,0.0,-0.414936,253.1500375091658,21.47,58939.886,57000.7815,52059.7712,45290.1306,59062.01122909769,57186.676469064325,53422.2399205603,1.0,1.0,89.2186954896992,1.0,0.0,2443.7783626602395,2283.271922472347,160.50644018789262,2.7430793674504406,62028.38111394203,51973.181886057966,57000.7815,0.17640458539825568,0.8506632161222708,553.5400000000009,809.1769442640066,1.3368910058541148,12.371776229957579,0.09491033452717122,21.448,21.526,0.07000000000000028,-0.5300000000000011,-0.005695899107132418,0.01792533416669384,0.010151869068063535,0.012591127237025157,0.010197782870092542,60845.53,-0.005238840059409444,-0.07078707790802952,2.0,60845.53,-0.005238840059409444,-0.1772329841460175,2.0
2023-12-01,61691.25,0.019056359,0.003929809,0.002024291,0.010174375544180249,-0.059999466,1,0,0,0,-0.0059734675227907305,-0.414936,255.2350119860116,21.48,59407.31499999999,57450.2725,52374.9458,45390.97305,59540.054641989016,57615.68347201058,53746.51482563636,1.0,1.0,91.05359302773586,1.0,0.0,2504.1212025997593,2327.4417784978295,176.67942410192973,4.255142603070916,62466.872904097145,52433.67209590285,57450.2725,0.17464148334882643,0.9226943705279297,1252.9600000000064,868.34801836214,1.4075707954728427,13.055588554095063,0.096903712690811,21.458,21.5125,0.05000000000000071,-0.2699999999999996,0.00045967732337870437,-0.005695899107132418,0.01792533416669384,0.0044565682353658875,-0.005705899258093616,61691.25,0.0,-0.0671198647378064,0.0,61691.25,0.0,-0.1772329841460175,0.0
2023-12-04,62575.35,0.014229325,0.005898395,0.004288009,-0.008869714050365761,-0.289999962,3,1,0,0,-0.01134573047486431,-0.414936,255.2350119860116,21.53,59958.251000000004,57920.254,52700.3582,45495.2332,60091.92652526374,58088.03266515243,54092.743656003564,1.0,1.0,92.1464438835744,1.0,0.0,2593.387858363203,2380.6309944709046,212.7568638922985,4.686464329175566,63011.35658489714,52829.15141510286,57920.254,0.1757969702583535,0.9571795522063762,1221.3600000000006,915.4162825805214,1.4629023770230951,13.246268627363984,0.09904858293733568,21.476,21.5045,0.08999999999999986,-0.16000000000000014,0.019239090405782422,0.00045967732337870437,-0.005695899107132418,0.010151869068063535,0.0008599195748071331,62575.35,0.0,-0.0671198647378064,0.0,62575.35,0.0,-0.1772329841460175,0.0
2023-12-05,63028.13,0.007209704,-0.005263259,-0.011391028,-0.003264809230902639,0.449999809,1,0,0,0,0.013983184975274962,-0.414936,255.2350119860116,21.58,60520.246,58374.608499999995,53032.192599999995,45598.0409,60625.781702488515,58558.51812561411,54443.150963611275,1.0,1.0,92.64216008050687,1.0,0.0,2669.891046116747,2438.483004800073,231.40804131667392,3.5871164241646047,63590.864249449696,53158.35275055029,58374.608499999995,0.17871659899696635,0.9460595610645561,821.3199999999997,902.8701115697852,1.4324875441644631,13.047113749307874,0.10073911030410612,21.502,21.499000000000002,0.129999999999999,-0.11000000000000298,0.014331043705549718,0.019239090405782422,0.00045967732337870437,0.01792533416669384,0.005996391195526529,63028.13,0.0,-0.06677309643993445,0.0,63028.13,0.0,-0.1772329841460175,0.0
2023-12-06,63778.75,0.011838928,-0.000196997,-0.006128718,0.001960147737087984,-0.229999542,1,0,0,0,-0.00017584308915945265,-0.414936,255.2350119860116,21.72,61080.293999999994,58873.005000000005,53379.8812,45708.225750000005,61199.048665672424,59055.68306603181,54809.25288660691,1.0,1.0,93.38733905625934,1.0,0.0,2759.281850811203,2502.642774002299,256.63907680890406,5.421233687322902,64157.598051353445,53588.411948646564,58873.005000000005,0.17952516782024086,0.964155418622403,1010.7000000000044,917.2474300271477,1.4381709112002787,12.54019999267461,0.1029062574983775,21.556,21.499499999999998,0.2699999999999996,0.00999999999999801,0.007235756571877028,0.014331043705549718,0.019239090405782422,-0.005695899107132418,0.013414290437355758,63778.75,0.0,-0.06677309643993445,0.0,63778.75,0.0,-0.1772329841460175,0.0
2023-12-07,64718.08,0.014620543,-0.004037928,-0.001281505,0.004775377474281975,0.119999886,1,0,0,0,-0.0036660296518940243,-0.414936,255.2350119860116,21.72,61661.022,59393.5405,53748.072,45823.2314,61838.87254464107,59594.958964504964,55197.83434203409,1.0,1.0,94.18149278614797,1.0,0.0,2872.804881830387,2576.675195567917,296.12968626246993,6.924721077962692,64833.231325766435,53953.84967423357,59393.5405,0.18317449271327518,0.9894156368941971,1179.3499999999985,952.1944393568612,1.4712958718133498,12.726777120806055,0.10503573970057944,21.606,21.5,0.25,0.00999999999999801,0.011909285584071894,0.007235756571877028,0.014331043705549718,0.00045967732337870437,0.012591127237025157,64718.08,0.0,-0.06677309643993445,0.0,64718.08,0.0,-0.1772329841460175,0.0
2023-12-08,66223.63,0.022996742,0.007601448,0.004861154,0.002379164286513071,0.090000153,1,0,0,0,0.001729281864009821,-0.414936,255.2350119860116,21.67,62366.051,59934.739,54144.3842,45948.59875,62636.10117288815,60226.26096788544,55630.21848548374,1.0,1.0,95.18054450714364,1.0,0.0,3049.1097650296797,2671.1621094602697,377.94765556941,7.346876582983808,65835.58188593523,54033.89611406477,59934.739,0.19690893743393886,1.0328807359868617,1555.6499999999942,1032.6551807759456,1.5593454795153112,13.125675487309223,0.10694285077860394,21.644,21.499000000000002,0.19000000000000128,-0.019999999999999574,0.014727946220332022,0.011909285584071894,0.007235756571877028,0.019239090405782422,0.0044565682353658875,66223.63,0.0,-0.06677309643993445,0.0,66223.63,0.0,-0.1772329841460175,0.0
2023-12-11,66012.33,-0.003195805,0.004289918,-0.004348543,0.002804386579647505,-0.710000038,3,1,0,0,-0.0033963639436823184,-0.414936,255.2350119860116,21.63,62989.87799999999,60409.02,54539.97899999999,46072.026150000005,63249.960959635755,60777.31516142016,56037.360113503986,1.0,1.0,92.77293154652776,1.0,0.0,3135.6368414390527,2764.057055856026,371.5797855830265,5.492546186317782,66670.31881415329,54147.72118584671,60409.02,0.2072968180630405,0.9474558846587914,1435.0399999999936,1086.3064900058187,1.6456114941039328,13.094465576136862,0.10760988741854861,21.664,21.496000000000002,0.09999999999999787,-0.060000000000002274,0.023263205583354818,0.014727946220332022,0.011909285584071894,0.014331043705549718,0.010151869068063535,66223.63,-0.00319070398285326,-0.06677309643993445,1.0,66223.63,-0.00319070398285326,-0.1772329841460175,1.0
2023-12-12,66426.78,0.006258746,0.003881962,0.00587866,0.0002154472037378423,0.279999733,1,0,0,0,0.0026911022687278094,-0.414936,255.2350119860116,21.64,63548.003000000004,60898.12999999999,54935.973000000005,46198.7668,63827.56442152016,61315.3594317611,56444.78834434696,1.0,1.0,93.13949719506773,1.0,0.0,3200.7564957035065,2851.396943825522,349.35955187798436,5.392274846167888,67443.13538462334,54353.12461537665,60898.12999999999,0.2149493058201737,0.922356413410206,591.7099999999919,1020.3602913383751,1.536067669302012,12.937459282225344,0.10852919634280409,21.676000000000002,21.4915,0.060000000000002274,-0.08999999999999986,-0.00319070398285326,0.023263205583354818,0.014727946220332022,0.007235756571877028,0.01792533416669384,66426.78,0.0,-0.06508067848467802,0.0,66426.78,0.0,-0.1772329841460175,0.0
2023-12-13,65280.16,-0.017412127,0.004556866,0.000254861,0.01602427184321346,-0.56000042,1,0,0,0,-0.004681584205235949,-0.414936,255.2350119860116,21.76,64026.123,61323.873999999996,55306.4402,46319.57455,64091.6727085165,61692.959485879095,56791.27350731375,1.0,1.0,80.91207307403113,1.0,0.0,3123.832048238859,2905.88396470819,217.948083530669,2.3540912921623747,67844.65506849227,54803.09293150772,61323.873999999996,0.2126669645330063,0.8033598244170751,2666.570000000007,1239.854919159926,1.8992829048824729,15.67620098225418,0.10880168346108812,21.683999999999997,21.4945,0.0400000000000027,0.060000000000002274,0.0062783725404025326,-0.00319070398285326,0.023263205583354818,0.011909285584071894,-0.005695899107132418,66426.78,-0.017261411737856225,-0.06386811731062836,1.0,66426.78,-0.017261411737856225,-0.1772329841460175,1.0
2023-12-14,65450.19,0.002601234,0.013695814,0.009887414,0.008652577891462255,0.119999886,1,0,0,0,0.003975824785190201,-0.414936,255.2350119860116,21.55,64518.465000000004,61729.1755,55673.84739999999,46443.457299999995,64338.67585242259,62050.790963414416,57130.83885996812,1.0,1.0,81.30403130154879,1.0,0.0,3041.528027595741,2933.0127772857004,108.51525031004076,1.1312294802318101,68216.01653433125,55242.33446566874,61729.1755,0.21017099229945999,0.7868125240241541,1184.8600000000006,1232.522263271936,1.8831454320788619,15.703362086628154,0.1087643190256689,21.65,21.505000000000003,-0.16999999999999815,0.21000000000000085,-0.017261411737856225,0.0062783725404025326,-0.00319070398285326,0.014727946220332022,0.00045967732337870437,66426.78,-0.014701751311745004,-0.06174649412329247,2.0,66426.78,-0.014701751311745004,-0.1772329841460175,2.0
2023-12-15,66130.02,0.010333409,0.003204278,0.014525665,-0.010349689713528844,0.289999962,1,0,0,0,-0.0010594661045233308,-0.414936,255.2350119860116,21.51,64962.342000000004,62184.8285,56046.75659999999,46569.358199999995,64664.37478834575,62439.288966898755,57483.747924283096,1.0,1.0,82.8228038874148,1.0,0.0,2996.6149854668474,2945.7332189219296,50.88176654491781,-0.14135437758395764,68557.23316285037,55812.42383714963,62184.8285,0.20495046192337318,0.8095528068861936,896.5800000000017,1187.7299615023448,1.7960526270857695,15.051570179779015,0.10951698675102299,21.618000000000002,21.52,-0.16000000000000014,0.3000000000000007,0.0026046198416180832,-0.017261411737856225,0.0062783725404025326,0.023263205583354818,0.019239090405782422,66426.78,-0.004467475316430991,-0.06002577692196487,3.0,66426.78,-0.004467475316430991,-0.1772329841460175,3.0
2023-12-18,65204.68,-0.014091559,-0.001647896,-0.005985153,-0.009600008623352573,-0.199999809,3,1,0,0,-0.011205126042296178,-0.414936,255.2350119860116,21.47,65225.275,62591.763,56400.676799999994,46689.543600000005,64762.612099555605,62702.65954147983,57786.529574311215,1.0,1.0,74.00987724953748,1.0,0.0,2853.460949776505,2927.278765092845,-73.81781531633987,-1.2234835522394127,68617.86241724496,56565.66358275504,62591.763,0.19255247426869765,0.7168000242845797,1521.679999999993,1232.2566333020313,1.889828511238812,16.75436900073391,0.10976971467831759,21.586000000000002,21.5315,-0.16000000000000014,0.23000000000000043,0.010386982833816116,0.0026046198416180832,-0.017261411737856225,-0.00319070398285326,0.014331043705549718,66426.78,-0.018397700445513032,-0.058451682626006085,4.0,66426.78,-0.018397700445513032,-0.1772329841460175,4.0
2023-12-19,62833.03,-0.037050355,0.005609375,-0.000500477,0.009600008623352557,0.280000687,1,0,0,0,-0.005696336744298405,-0.414936,255.2350119860116,21.44,65205.765,62863.00550000001,56702.6052,46799.5162,64411.77899054549,62715.0757756246,57984.43155178921,1.0,1.0,57.207906443155,0.0,0.0,2519.59370301311,2845.741752676898,-326.14804966378824,-5.410092134527666,68372.96069242923,57353.05030757079,62863.00550000001,0.1753004059734058,0.4972798780613318,2843.9000000000015,1447.1424155284271,2.30315554657865,22.84391468959663,0.10864404339573464,21.546,21.537,-0.1999999999999993,0.11000000000000298,-0.013992737337747752,0.010386982833816116,0.0026046198416180832,0.0062783725404025326,0.007235756571877028,66426.78,-0.054100921345276665,-0.058075589747060286,5.0,66426.78,-0.054100921345276665,-0.1772329841460175,5.0
2023-12-20,62448.01,-0.00614652,0.006062391,0.008472713,-0.010457845146279336,-0.030000687,1,0,0,0,0.01690146278659451,-0.414936,255.2350119860116,21.43,65072.69099999999,63076.49250000001,56988.6954,46908.217450000004,64054.730083173585,62689.640939850826,58159.47384387591,1.0,1.0,55.02397075695079,0.0,0.0,2198.589635571552,2716.311329255829,-517.7216936842769,-4.338454440062645,68134.5152077787,58018.46979222131,63076.49250000001,0.1603774245303414,0.43787270873325,2178.550000000003,1544.6634267913041,2.473519054956762,22.893447455596675,0.10682464403282359,21.479999999999997,21.538500000000003,-0.33000000000000185,0.030000000000001137,-0.03637238922114183,-0.013992737337747752,0.010386982833816116,-0.017261411737856225,0.011909285584071894,66426.78,-0.05989707765452423,-0.05989707765452423,6.0,66426.78,-0.05989707765452423,-0.1772329841460175,6.0
2023-12-21,62693.57,0.00392452,-0.013954087,-0.01816572,0.01680713741305588,1.140000343,1,0,0,0,-0.0010605897635338664,-0.414936,255.2350119860116,21.43,64870.240000000005,63265.63100000001,57272.5308,47017.76465,63807.246431687476,62690.0151360555,58337.28153627294,1.0,1.0,56.17313786291956,0.0,0.0,1941.6244017005738,2561.373943744778,-619.7495420442042,-4.211783036840688,67935.81049225054,58595.45150774948,63265.63100000001,0.14763717419496003,0.4387538529354961,1099.1299999999974,1485.2589698857967,2.3690770359477002,22.648738417127795,0.10464179103466488,21.456,21.54,-0.120000000000001,0.030000000000001137,-0.0061276688391439516,-0.03637238922114183,-0.013992737337747752,0.0026046198416180832,0.014727946220332022,66426.78,-0.05620037581228532,-0.05989707765452423,7.0,66426.78,-0.05620037581228532,-0.1772329841460175,7.0
2023-12-22,61705.09,-0.015892467,0.009437173,0.01862063,0.002317918977555513,-0.020000458,1,0,0,0,-0.00035381603155711317,-0.414936,255.2350119860116,21.46,64418.386,63392.218499999995,57531.19840000001,47123.73825,63425.03617138066,62596.21274214546,58469.352456419096,1.0,1.0,50.5716413483379,0.0,0.0,1639.318484545809,2376.9628519049843,-737.6443673591752,-6.691257616435031,67720.05235729365,59064.38464270633,63392.218499999995,0.13654148599622395,0.30508395705201424,1426.0800000000017,1477.3684405676906,2.3942408001798405,23.619626527365963,0.10187550864575744,21.446,21.541500000000003,-0.05000000000000071,0.030000000000001137,0.003932230987024221,-0.0061276688391439516,-0.03637238922114183,0.010386982833816116,0.023263205583354818,66426.78,-0.07108112119840826,-0.07108112119840826,8.0,66426.78,-0.07108112119840826,-0.1772329841460175,8.0
2023-12-26,59170.98,-0.041935204,0.002007741,-0.00481327,0.00441044294012613,-0.619999886,4,1,0,0,-0.01694184408120025,-0.414936,255.2350119860116,21.42,63734.251000000004,63362.0645,57724.748600000006,47217.52930000001,62651.571412947815,62270.00010003637,58496.86726204972,1.0,1.0,39.65447654394568,0.0,0.0,1181.6362020508168,2137.897521934151,-956.2613198833342,-9.25347689767053,67802.96984335517,58921.15915664483,63362.0645,0.14017552547881917,0.028127242537264566,2678.279999999999,1637.4899818253318,2.76738695526985,28.081201535363487,0.09765856130554015,21.436,21.5405,-0.04999999999999716,-0.019999999999999574,-0.015766848179167403,0.003932230987024221,-0.0061276688391439516,-0.013992737337747752,-0.00319070398285326,66426.78,-0.10923004246179024,-0.10923004246179024,9.0,66426.78,-0.10923004246179024,-0.1772329841460175,9.0
2023-12-27,60863.62,0.028204404,0.004213706,0.007841199,0.005642068035248359,-0.039999962,1,0,0,0,0.01481642317116718,-0.414936,255.2350119860116,21.44,63177.935,63362.969000000005,57947.62359999999,47318.492999999995,62326.489337866384,62136.05913812815,58589.68109491051,1.0,1.0,47.76563615412073,0.0,0.0,944.6126906709687,1899.2405556815145,-954.6278650105457,-3.134354653913707,67801.72306756463,58924.214932435374,63362.969000000005,0.14010562123642364,0.21846277559467328,2251.399999999994,1719.3446509152868,2.8249135541318227,29.204054893146324,0.09345241553615692,21.436,21.54,0.0,-0.00999999999999801,-0.04106808692767472,-0.015766848179167403,0.003932230987024221,-0.03637238922114183,0.0062783725404025326,66426.78,-0.0837487531384179,-0.10923004246179024,10.0,66426.78,-0.0837487531384179,-0.1772329841460175,10.0
2023-12-28,62052.24,0.019340987,0.001806443,0.005778111,-0.0016684431353536113,-0.559999466,1,0,0,0,0.0,-0.414936,255.2350119860116,21.5,62855.143,63440.632999999994,58198.1108,47422.0692,62276.62582189067,62128.07636306832,58725.46771863951,1.0,1.0,52.585272437977586,0.0,0.0,842.9643818614422,1687.9853209175,-845.0209390560578,-0.6337591862414893,67719.88239224692,59161.383607753065,63440.632999999994,0.13490563349980844,0.3377761059549999,1887.1599999999962,1741.720030793248,2.8068608494926988,29.898194227605075,0.09008062509135592,21.45,21.5425,0.07000000000000028,0.05000000000000071,0.028605914588536452,-0.04106808692767472,-0.015766848179167403,-0.0061276688391439516,-0.017261411737856225,66426.78,-0.06585506628501336,-0.10923004246179024,11.0,66426.78,-0.06585506628501336,-0.1772329841460175,11.0
2023-12-29,62451.04,0.006406279,0.000377547,0.00773564,-0.0002087114377661333,0.039999962,1,0,0,0,-0.0017746233583684897,-0.414936,255.2350119860116,21.49,62555.228,63536.84650000001,58459.0078,47527.15275,62308.337490637816,62158.83480468086,58871.568592418356,1.0,1.0,54.11503885676027,0.0,0.0,785.5320671888912,1507.4946701717784,-721.9626029828871,-0.3868498795011943,67622.3906932489,59451.3023067511,63536.84650000001,0.1286039335694415,0.36711605007305664,836.8399999999965,1621.0693600208144,2.595744378349527,29.95134892514917,0.08686152726663293,21.462,21.5435,0.05999999999999872,0.019999999999999574,0.01952923601980938,0.028605914588536452,-0.04106808692767472,0.003932230987024221,0.0026046198416180832,66426.78,-0.05985146352118831,-0.10923004246179024,12.0,66426.78,-0.05985146352118831,-0.1772329841460175,12.0
2024-01-01,64661.78,0.034787411,-0.002899101,-0.000497285,0.0,-0.020000458,3,1,0,0,-0.015100113544133797,3.048982873,259.9184769304529,21.49,62408.404,63685.37300000001,58745.763999999996,47643.7882,62736.23612870366,62397.2105375684,59098.63570644117,1.0,1.0,61.52559753149692,0.0,0.0,907.9386346997053,1387.5834630773638,-479.64482837765854,4.791646847934272,67703.84313179908,59666.90286820093,63685.37300000001,0.1261975848614115,0.6214898914232887,2267.8399999999965,1707.305445351372,2.6403625841283245,31.642593970847205,0.08408451373617358,21.468,21.544,0.029999999999997584,0.00999999999999801,0.006426842931053001,0.01952923601980938,0.028605914588536452,-0.015766848179167403,0.010386982833816116,66426.78,-0.026570609022445457,-0.10923004246179024,13.0,66426.78,-0.026570609022445457,-0.1772329841460175,13.0
2024-01-02,64349.6,-0.004839583,-0.002899101,-0.000497285,-0.011126441885066243,-0.020000458,1,0,0,0,0.0009049440858092321,3.048982873,259.9184769304529,21.48,62322.89599999999,63774.0855,59019.2656,47758.741550000006,63029.57501439391,62583.15239113331,59304.555874816026,1.0,1.0,60.05073679923403,0.0,0.0,968.5910891916574,1303.7849883002227,-335.19389910856535,8.75195915294964,67767.63645239788,59780.53454760212,63774.0855,0.12524055566105713,0.5720554848128877,1120.0699999999997,1629.0073859711893,2.5314957450725246,31.416372736511907,0.08056386082852245,21.48,21.5415,0.05999999999999872,-0.05000000000000071,0.0353995706076311,0.006426842931053001,0.01952923601980938,-0.04106808692767472,-0.013992737337747752,66426.78,-0.03127021963129928,-0.10923004246179024,14.0,66426.78,-0.03127021963129928,-0.1772329841460175,14.0
2024-01-03,64646.85,0.004608662,-0.005612059,-0.011757446,-0.008054245552929265,0.75,1,0,0,0,0.01419516945832454,3.048982873,259.9184769304529,21.47,62504.278000000006,63855.02150000001,59290.748,47874.04809999999,63323.62501177683,62779.69502054919,59514.05760521539,1.0,1.0,61.00916412743622,0.0,0.0,1028.7849941162203,1248.7849894634223,-219.999995347202,6.215913545727303,67850.52922182962,59859.513778170396,63855.02150000001,0.12514310160649192,0.5990898472894699,1025.0599999999977,1548.481067841697,2.3952923736294918,31.36608115943631,0.0769812096146942,21.486,21.535999999999998,0.029999999999997584,-0.10999999999999943,-0.00482789060245481,0.0353995706076311,0.006426842931053001,0.028605914588536452,-0.03637238922114183,66426.78,-0.02679536777185343,-0.10923004246179024,15.0,66426.78,-0.02679536777185343,-0.1772329841460175,15.0
